Block 8640 (size 294)
+------+-------------------------------+-------------------------------+------------+------------+-------------------------------+
|      | handle                        | display_name                  |   fs_count |   fg_count | description                   |
| 2385 | jamon.bsky.social            | Jamon                 |         29 |         12 | Founder & CTO at Inf  |
| 1429 | aiden.bsky.social            | Aiden                 |         30 |          7 | software engineer tw  |
| 1883 | t3dotgg.bsky.social          | Theo - t3.gg          |         21 |          3 | I make videos, dev t  |
| 2501 | tomben.bsky.social           | Tom Benninger         |         23 |          6 |                       |
| 2507 | pwongper.bsky.social         | Dog mom               |         21 |          7 | Software Developer    |
| 3081 | weboftrust.bsky.social       | WebOfTrust            |         24 |          9 |                       |
|  963 | hacktheplanet.bsky.social    |                       |         22 |          3 |                       |
|  965 | cynk.bsky.social             | Cynthia Johanson      |         26 |         12 | Proud San Franciscan  |
|  964 | banksta.bsky.social          |                       |         22 |          3 |                       |
|  582 | maven.bsky.social            | WaverlyMaven          |         21 |          4 | Non-fungible human.   |
| 2677 | bbonfiglio.bsky.social       | Brandon Bonfiglio     |         27 |         12 |                       |
| 2673 | johnbron.bsky.social         | johnbron              |         22 |          6 |                       |
|  960 | tracey.bsky.social           | Tracey Sawatzky       |         25 |          3 | Birding, Hiking, Loc  |
| 3085 | elias-artista.bsky.social    | Elias Artista         |         23 |          7 | Video games develope  |
| 2663 | harbingerofchaos.bsky.social | Harbinger of Chaos    |         25 |         28 | “Well, because it ca  |
| 3084 | weamsgirl.bsky.social        | D                     |         22 |         16 | BaltimoreOrioles, Ba  |
|  980 | hbn.bsky.social              | hassan                |         21 |          3 | Person behind ZeARht  |
| 1914 | kevdub.bsky.social           | Kevin W               |         23 |          8 |                       |
| 3215 | v9y.bsky.social              | v9y                   |         25 |         15 |                       |
| 1326 | nraush.bsky.social           | Nemoy Rau             |         23 |          7 |                       |
| 2648 | hopewella.bsky.social        | Autumn HopeWella      |         25 |          5 | HopeWella Functional  |
| 2650 | caesar.bsky.social           |                       |         21 |          6 |                       |
| 1329 | miggi.bsky.social            | Miggi                 |         24 |          7 | Designer Advocate @   |
| 3376 | tinchofelitti.bsky.social    | Tinchofelitti         |         26 |         11 | Creative Social Medi  |
|  239 | lewisweil.bsky.social        | lewis weil            |         21 |          4 |                       |
| 1769 | oddjob.bsky.social           | Mal Porter            |         23 |          5 | Music and Tech nerd!  |
| 2655 | capile.bsky.social           | victo                 |         22 |          5 | construindo e docume  |
| 1333 | toensberger.bsky.social      | Henrik                |         30 |         11 | techzeugs  - podcas  |
| 1208 | jazzy.bsky.social            | Jazzy                 |         27 |          9 | I know what you did   |
|  401 | jennie.bsky.social           | Jennie                |         21 |          4 |                       |
| 3086 | jewmafia.bsky.social         | Simon H               |         22 |          5 | Professional sweethe  |
|  955 | lehcar.bsky.social           | lechar                |         24 |          7 | Agent of chaos        |
| 1850 | astrobiker.bsky.social       |                       |         22 |          3 |                       |
|  708 | guglielminetti.bsky.social   | Bruno Guglielminetti  |         26 |         12 | Parle du monde numér  |
| 3046 | nickdavies.bsky.social       | Nick Davies           |         25 |          6 | Software Engineering  |
| 1898 | teckster.bsky.social         | Ben                   |         21 |          6 |                       |
| 2709 | tickateej.bsky.social        | T.J. Jones 😉         |         29 |         14 | Analyst, Exec. Socia  |
| 2710 | staceyhood.bsky.social       | Stacey Hood           |         29 |         28 | Arsenal | Wrexham AF  |
| 3043 | dominik.bsky.social          | Dominik Flagner       |         23 |         16 | Tech insights and gu  |
| 2714 | jamiesdent.bsky.social       | Jamie S Dent          |         22 |          5 | I’m a humanist who w  |
| 2715 | jroirand.bsky.social         | Johan Roirand         |         26 |         12 | Business & Innovatio  |
| 3038 | denises.bsky.social          | Denise S              |         22 |          6 |                       |
